target,const,pass_index,start,end,peak_time,peak_el,sample_count
STARLINK-30129,STARLINK,7,20:56,20:56,20:56,5.18,7
STARLINK-30130,STARLINK,1,19:02,19:02,19:02,7.99,5
STARLINK-30130,STARLINK,2,19:04,19:04,19:04,24.32,5
STARLINK-30130,STARLINK,3,19:06,19:06,19:06,70.7,5
STARLINK-30130,STARLINK,4,19:08,19:08,19:08,27.22,5
STARLINK-30130,STARLINK,5,19:10,19:10,19:10,9.17,5
STARLINK-30131,STARLINK,1,18:38,18:38,18:38,12.25,9
STARLINK-30131,STARLINK,2,18:40,18:40,18:40,17.56,9
STARLINK-30131,STARLINK,3,18:42,18:42,18:42,13.56,9
STARLINK-30131,STARLINK,4,18:44,18:44,18:44,5.81,9
STARLINK-30131,STARLINK,5,20:16,20:16,20:16,8.51,9
STARLINK-30131,STARLINK,6,20:18,20:18,20:18,21.22,9
STARLINK-30131,STARLINK,7,20:20,20:20,20:20,33.21,9
STARLINK-30131,STARLINK,8,20:22,20:22,20:22,20.42,9
STARLINK-30131,STARLINK,9,20:24,20:24,20:24,8.03,9
STARLINK-30132,STARLINK,1,19:08,19:08,19:08,12.34,5
STARLINK-30132,STARLINK,2,19:10,19:10,19:10,34.71,5
STARLINK-30132,STARLINK,3,19:12,19:12,19:12,69.73,5
STARLINK-30132,STARLINK,4,19:14,19:14,19:14,22.63,5
STARLINK-30132,STARLINK,5,19:16,19:16,19:16,7.53,5
STARLINK-30133,STARLINK,1,20:24,20:24,20:24,12.43,4
STARLINK-30133,STARLINK,2,20:26,20:26,20:26,19.57,4
STARLINK-30133,STARLINK,3,20:28,20:28,20:28,15.83,4
STARLINK-30133,STARLINK,4,20:30,20:30,20:30,7.13,4
STARLINK-30135,STARLINK,1,19:54,19:54,19:54,7.43,6
STARLINK-30135,STARLINK,2,19:56,19:56,19:56,8.29,6
STARLINK-30135,STARLINK,3,21:32,21:32,21:32,16.85,6
STARLINK-30135,STARLINK,4,21:34,21:34,21:34,46.6,6
STARLINK-30135,STARLINK,5,21:36,21:36,21:36,46.07,6
STARLINK-30135,STARLINK,6,21:38,21:38,21:38,16.67,6
STARLINK-30136,STARLINK,1,19:44,19:44,19:44,5.7,6
STARLINK-30136,STARLINK,2,21:20,21:20,21:20,14.09,6
STARLINK-30136,STARLINK,3,21:22,21:22,21:22,39.88,6
STARLINK-30136,STARLINK,4,21:24,21:24,21:24,61.22,6
STARLINK-30136,STARLINK,5,21:26,21:26,21:26,20.21,6
STARLINK-30136,STARLINK,6,21:28,21:28,21:28,6.4,6
STARLINK-30137,STARLINK,1,21:02,21:02,21:02,15.37,4
STARLINK-30137,STARLINK,2,21:04,21:04,21:04,39.39,4
STARLINK-30137,STARLINK,3,21:06,21:06,21:06,41.78,4
STARLINK-30137,STARLINK,4,21:08,21:08,21:08,16.42,4
STARLINK-30138,STARLINK,1,18:02,18:02,18:02,5.03,8
STARLINK-30138,STARLINK,2,18:04,18:04,18:04,5.66,8
STARLINK-30138,STARLINK,3,19:40,19:40,19:40,17.15,8
STARLINK-30138,STARLINK,4,19:42,19:42,19:42,49.55,8
STARLINK-30138,STARLINK,5,19:44,19:44,19:44,49.4,8
STARLINK-30138,STARLINK,6,19:46,19:46,19:46,17.1,8
STARLINK-30138,STARLINK,7,21:22,21:22,21:22,7.51,8
STARLINK-30138,STARLINK,8,21:24,21:24,21:24,7.58,8
STARLINK-30141,STARLINK,1,19:32,19:32,19:32,13.89,8
STARLINK-30141,STARLINK,2,19:34,19:34,19:34,38.76,8
STARLINK-30141,STARLINK,3,19:36,19:36,19:36,56.95,8
STARLINK-30141,STARLINK,4,19:38,19:38,19:38,19.7,8
STARLINK-30141,STARLINK,5,19:40,19:40,19:40,6.19,8
STARLINK-30141,STARLINK,6,21:14,21:14,21:14,8.75,8
STARLINK-30141,STARLINK,7,21:16,21:16,21:16,9.1,8
STARLINK-30141,STARLINK,8,21:18,21:18,21:18,5.05,8
STARLINK-30142,STARLINK,1,20:56,20:56,20:56,12.35,4
STARLINK-30142,STARLINK,2,20:58,20:58,20:58,34.79,4
STARLINK-30142,STARLINK,3,21:00,21:00,21:00,48.51,4
STARLINK-30142,STARLINK,4,21:02,21:02,21:02,17.45,4
STARLINK-30144,STARLINK,1,20:42,20:42,20:42,15.3,4
STARLINK-30144,STARLINK,2,20:44,20:44,20:44,34.47,4
STARLINK-30144,STARLINK,3,20:46,20:46,20:46,28.25,4
STARLINK-30144,STARLINK,4,20:48,20:48,20:48,11.34,4
STARLINK-30146,STARLINK,1,19:02,19:02,19:02,9.95,4
STARLINK-30146,STARLINK,2,19:04,19:04,19:04,19.77,4
STARLINK-30146,STARLINK,3,19:06,19:06,19:06,20.39,4
STARLINK-30146,STARLINK,4,19:08,19:08,19:08,10.7,4
STARLINK-30148,STARLINK,1,18:04,18:04,18:04,5.6,8
STARLINK-30148,STARLINK,2,19:40,19:40,19:40,15.67,8
STARLINK-30148,STARLINK,3,19:42,19:42,19:42,45.52,8
STARLINK-30148,STARLINK,4,19:44,19:44,19:44,52.35,8
STARLINK-30148,STARLINK,5,19:46,19:46,19:46,17.61,8
STARLINK-30148,STARLINK,6,19:48,19:48,19:48,5.05,8
STARLINK-30148,STARLINK,7,21:22,21:22,21:22,7.4,8
STARLINK-30148,STARLINK,8,21:24,21:24,21:24,7.11,8
STARLINK-30150,STARLINK,1,19:22,19:22,19:22,15.94,8
STARLINK-30150,STARLINK,2,19:24,19:24,19:24,41.06,8
STARLINK-30150,STARLINK,3,19:26,19:26,19:26,40.11,8
STARLINK-30150,STARLINK,4,19:28,19:28,19:28,15.52,8
STARLINK-30150,STARLINK,5,21:02,21:02,21:02,7.2,8
STARLINK-30150,STARLINK,6,21:04,21:04,21:04,11.77,8
STARLINK-30150,STARLINK,7,21:06,21:06,21:06,10.63,8
STARLINK-30150,STARLINK,8,21:08,21:08,21:08,5.12,8
STARLINK-30151,STARLINK,1,21:06,21:06,21:06,7.27,5
STARLINK-30151,STARLINK,2,21:08,21:08,21:08,21.53,5
STARLINK-30151,STARLINK,3,21:10,21:10,21:10,56.18,5
STARLINK-30151,STARLINK,4,21:12,21:12,21:12,33.84,5
STARLINK-30151,STARLINK,5,21:14,21:14,21:14,12.61,5
STARLINK-30152,STARLINK,1,20:52,20:52,20:52,15.14,4
STARLINK-30152,STARLINK,2,20:54,20:54,20:54,34.06,4
STARLINK-30152,STARLINK,3,20:56,20:56,20:56,32.52,4
STARLINK-30152,STARLINK,4,20:58,20:58,20:58,14.14,4
STARLINK-30158,STARLINK,1,19:12,19:12,19:12,9.84,4
STARLINK-30158,STARLINK,2,19:14,19:14,19:14,16.84,4
STARLINK-30158,STARLINK,3,19:16,19:16,19:16,14.98,4
STARLINK-30158,STARLINK,4,19:18,19:18,19:18,7.13,4
STARLINK-30160,STARLINK,1,18:22,18:22,18:22,8.53,5
STARLINK-30160,STARLINK,2,18:24,18:24,18:24,23.94,5
STARLINK-30160,STARLINK,3,18:26,18:26,18:26,67.32,5
STARLINK-30160,STARLINK,4,18:28,18:28,18:28,36.73,5
STARLINK-30160,STARLINK,5,18:30,18:30,18:30,13.77,5
STARLINK-30162,STARLINK,1,19:04,19:04,19:04,6.93,2
STARLINK-30162,STARLINK,2,19:06,19:06,19:06,5.3,2
STARLINK-30165,STARLINK,1,21:44,21:44,21:44,6.86,3
STARLINK-30165,STARLINK,2,21:46,21:46,21:46,9.25,3
STARLINK-30165,STARLINK,3,21:48,21:48,21:48,6.56,3
STARLINK-30166,STARLINK,1,18:06,18:06,18:06,5.11,9
STARLINK-30166,STARLINK,2,18:08,18:08,18:08,6.67,9
STARLINK-30166,STARLINK,3,19:44,19:44,19:44,14.34,9
STARLINK-30166,STARLINK,4,19:46,19:46,19:46,40.64,9
STARLINK-30166,STARLINK,5,19:48,19:48,19:48,58.87,9
STARLINK-30166,STARLINK,6,19:50,19:50,19:50,19.66,9
STARLINK-30166,STARLINK,7,19:52,19:52,19:52,6.13,9
STARLINK-30166,STARLINK,8,21:26,21:26,21:26,6.32,9
STARLINK-30166,STARLINK,9,21:28,21:28,21:28,6.81,9
STARLINK-30171,STARLINK,1,21:34,21:34,21:34,6.33,2
STARLINK-30171,STARLINK,2,21:36,21:36,21:36,6.61,2
STARLINK-30172,STARLINK,1,18:08,18:08,18:08,12.87,4
STARLINK-30172,STARLINK,2,18:10,18:10,18:10,25.13,4
STARLINK-30172,STARLINK,3,18:12,18:12,18:12,24.49,4
STARLINK-30172,STARLINK,4,18:14,18:14,18:14,12.23,4
STARLINK-30174,STARLINK,1,19:08,19:08,19:08,9.57,9
STARLINK-30174,STARLINK,2,19:10,19:10,19:10,24.0,9
STARLINK-30174,STARLINK,3,19:12,19:12,19:12,37.71,9
STARLINK-30174,STARLINK,4,19:14,19:14,19:14,20.63,9
STARLINK-30174,STARLINK,5,19:16,19:16,19:16,7.64,9
STARLINK-30174,STARLINK,6,20:48,20:48,20:48,6.15,9
STARLINK-30174,STARLINK,7,20:50,20:50,20:50,13.4,9
STARLINK-30174,STARLINK,8,20:52,20:52,20:52,16.18,9
STARLINK-30174,STARLINK,9,20:54,20:54,20:54,10.71,9
STARLINK-30178,STARLINK,1,18:50,18:50,18:50,8.37,5
STARLINK-30178,STARLINK,2,18:52,18:52,18:52,20.54,5
STARLINK-30178,STARLINK,3,18:54,18:54,18:54,29.3,5
STARLINK-30178,STARLINK,4,18:56,18:56,18:56,17.2,5
STARLINK-30178,STARLINK,5,18:58,18:58,18:58,6.16,5
STARLINK-30181,STARLINK,1,19:26,19:26,19:26,9.76,4
STARLINK-30181,STARLINK,2,19:28,19:28,19:28,14.97,4
STARLINK-30181,STARLINK,3,19:30,19:30,19:30,13.04,4
STARLINK-30181,STARLINK,4,19:32,19:32,19:32,6.45,4
STARLINK-30187,STARLINK,1,20:42,20:42,20:42,12.33,3
STARLINK-30187,STARLINK,2,20:44,20:44,20:44,27.89,3
STARLINK-30187,STARLINK,3,20:46,20:46,20:46,15.31,3
STARLINK-30188,STARLINK,1,19:26,19:26,19:26,5.07,4
STARLINK-30188,STARLINK,2,19:28,19:28,19:28,11.62,4
STARLINK-30188,STARLINK,3,19:30,19:30,19:30,14.38,4
STARLINK-30188,STARLINK,4,19:32,19:32,19:32,9.99,4
STARLINK-30193,STARLINK,1,18:02,18:02,18:02,9.5,5
STARLINK-30193,STARLINK,2,18:04,18:04,18:04,22.34,5
STARLINK-30193,STARLINK,3,18:06,18:06,18:06,31.94,5
STARLINK-30193,STARLINK,4,18:08,18:08,18:08,19.04,5
STARLINK-30193,STARLINK,5,18:10,18:10,18:10,7.35,5
STARLINK-30195,STARLINK,1,18:58,18:58,18:58,6.94,3
STARLINK-30195,STARLINK,2,19:00,19:00,19:00,8.83,3
STARLINK-30195,STARLINK,3,19:02,19:02,19:02,6.31,3
STARLINK-30196,STARLINK,1,19:20,19:20,19:20,9.38,4
STARLINK-30196,STARLINK,2,19:22,19:22,19:22,16.26,4
STARLINK-30196,STARLINK,3,19:24,19:24,19:24,15.99,4
STARLINK-30196,STARLINK,4,19:26,19:26,19:26,8.96,4
STARLINK-30197,STARLINK,1,18:36,18:36,18:36,5.32,5
STARLINK-30197,STARLINK,2,18:38,18:38,18:38,17.25,5
STARLINK-30197,STARLINK,3,18:40,18:40,18:40,38.17,5
STARLINK-30197,STARLINK,4,18:42,18:42,18:42,28.25,5
STARLINK-30197,STARLINK,5,18:44,18:44,18:44,11.16,5
STARLINK-30205,STARLINK,1,18:22,18:22,18:22,11.49,4
STARLINK-30205,STARLINK,2,18:24,18:24,18:24,19.44,4
STARLINK-30205,STARLINK,3,18:26,18:26,18:26,17.43,4
STARLINK-30205,STARLINK,4,18:28,18:28,18:28,8.72,4
STARLINK-30207,STARLINK,1,18:00,18:00,18:00,5.09,1
STARLINK-30214,STARLINK,1,19:06,19:06,19:06,6.08,1
STARLINK-30215,STARLINK,1,18:56,18:56,18:56,6.51,5
STARLINK-30215,STARLINK,2,18:58,18:58,18:58,16.88,5
STARLINK-30215,STARLINK,3,19:00,19:00,19:00,25.43,5
STARLINK-30215,STARLINK,4,19:02,19:02,19:02,17.22,5
STARLINK-30215,STARLINK,5,19:04,19:04,19:04,6.77,5
STARLINK-30216,STARLINK,1,18:04,18:04,18:04,14.49,5
STARLINK-30216,STARLINK,2,18:06,18:06,18:06,42.52,5
STARLINK-30216,STARLINK,3,18:08,18:08,18:08,51.45,5
STARLINK-30216,STARLINK,4,18:10,18:10,18:10,17.07,5
STARLINK-30216,STARLINK,5,19:46,19:46,19:46,6.66,5
STARLINK-30217,STARLINK,1,18:34,18:34,18:34,8.48,4
STARLINK-30217,STARLINK,2,18:36,18:36,18:36,14.19,4
STARLINK-30217,STARLINK,3,18:38,18:38,18:38,13.32,4
STARLINK-30217,STARLINK,4,18:40,18:40,18:40,7.01,4
STARLINK-30218,STARLINK,1,18:04,18:04,18:04,5.99,9
STARLINK-30218,STARLINK,2,19:40,19:40,19:40,9.66,9
STARLINK-30218,STARLINK,3,19:42,19:42,19:42,27.45,9
STARLINK-30218,STARLINK,4,19:44,19:44,19:44,87.11,9
STARLINK-30218,STARLINK,5,19:46,19:46,19:46,29.19,9
STARLINK-30218,STARLINK,6,19:48,19:48,19:48,10.36,9
STARLINK-30218,STARLINK,7,21:22,21:22,21:22,5.63,9
STARLINK-30218,STARLINK,8,21:24,21:24,21:24,7.89,9
STARLINK-30218,STARLINK,9,21:26,21:26,21:26,5.97,9
STARLINK-30221,STARLINK,1,18:22,18:22,18:22,8.59,4
STARLINK-30221,STARLINK,2,18:24,18:24,18:24,17.37,4
STARLINK-30221,STARLINK,3,18:26,18:26,18:26,20.4,4
STARLINK-30221,STARLINK,4,18:28,18:28,18:28,12.96,4
STARLINK-30223,STARLINK,1,18:16,18:16,18:16,8.03,10
STARLINK-30223,STARLINK,2,18:18,18:18,18:18,10.01,10
STARLINK-30223,STARLINK,3,18:20,18:20,18:20,7.16,10
STARLINK-30223,STARLINK,4,19:54,19:54,19:54,10.61,10
STARLINK-30223,STARLINK,5,19:56,19:56,19:56,28.24,10
STARLINK-30223,STARLINK,6,19:58,19:58,19:58,62.83,10
STARLINK-30223,STARLINK,7,20:00,20:00,20:00,28.18,10
STARLINK-30223,STARLINK,8,20:02,20:02,20:02,10.59,10
STARLINK-30223,STARLINK,9,21:38,21:38,21:38,5.58,10
STARLINK-30223,STARLINK,10,21:40,21:40,21:40,5.12,10
STARLINK-30224,STARLINK,1,19:10,19:10,19:10,5.2,1
STARLINK-30225,STARLINK,1,19:20,19:20,19:20,9.99,4
STARLINK-30225,STARLINK,2,19:22,19:22,19:22,16.71,4
STARLINK-30225,STARLINK,3,19:24,19:24,19:24,15.86,4
STARLINK-30225,STARLINK,4,19:26,19:26,19:26,8.65,4
STARLINK-30240,STARLINK,1,18:20,18:20,18:20,5.86,5
STARLINK-30240,STARLINK,2,18:22,18:22,18:22,14.56,5
STARLINK-30240,STARLINK,3,18:24,18:24,18:24,20.22,5
STARLINK-30240,STARLINK,4,18:26,18:26,18:26,14.25,5
STARLINK-30240,STARLINK,5,18:28,18:28,18:28,5.6,5
STARLINK-30243,STARLINK,1,19:18,19:18,19:18,9.02,8
STARLINK-30243,STARLINK,2,19:20,19:20,19:20,13.7,8
STARLINK-30243,STARLINK,3,19:22,19:22,19:22,11.12,8
STARLINK-30243,STARLINK,4,20:56,20:56,20:56,11.19,8
STARLINK-30243,STARLINK,5,20:58,20:58,20:58,27.62,8
STARLINK-30243,STARLINK,6,21:00,21:00,21:00,35.6,8
STARLINK-30243,STARLINK,7,21:02,21:02,21:02,16.5,8
STARLINK-30243,STARLINK,8,21:04,21:04,21:04,5.03,8
STARLINK-30244,STARLINK,1,19:14,19:14,19:14,13.26,9
STARLINK-30244,STARLINK,2,19:16,19:16,19:16,31.93,9
STARLINK-30244,STARLINK,3,19:18,19:18,19:18,40.55,9
STARLINK-30244,STARLINK,4,19:20,19:20,19:20,18.4,9
STARLINK-30244,STARLINK,5,19:22,19:22,19:22,6.14,9
STARLINK-30244,STARLINK,6,20:54,20:54,20:54,6.32,9
STARLINK-30244,STARLINK,7,20:56,20:56,20:56,12.79,9
STARLINK-30244,STARLINK,8,20:58,20:58,20:58,14.54,9
STARLINK-30244,STARLINK,9,21:00,21:00,21:00,9.34,9
STARLINK-30245,STARLINK,1,19:10,19:10,19:10,5.27,9
STARLINK-30245,STARLINK,2,19:12,19:12,19:12,16.76,9
STARLINK-30245,STARLINK,3,19:14,19:14,19:14,36.75,9
STARLINK-30245,STARLINK,4,19:16,19:16,19:16,31.48,9
STARLINK-30245,STARLINK,5,19:18,19:18,19:18,13.39,9
STARLINK-30245,STARLINK,6,20:52,20:52,20:52,9.24,9
STARLINK-30245,STARLINK,7,20:54,20:54,20:54,14.97,9
STARLINK-30245,STARLINK,8,20:56,20:56,20:56,13.52,9
STARLINK-30245,STARLINK,9,20:58,20:58,20:58,6.84,9
STARLINK-30246,STARLINK,1,19:08,19:08,19:08,14.12,8
STARLINK-30246,STARLINK,2,19:10,19:10,19:10,31.22,8
STARLINK-30246,STARLINK,3,19:12,19:12,19:12,33.27,8
STARLINK-30246,STARLINK,4,19:14,19:14,19:14,15.58,8
STARLINK-30246,STARLINK,5,20:48,20:48,20:48,8.16,8
STARLINK-30246,STARLINK,6,20:50,20:50,20:50,15.22,8
STARLINK-30246,STARLINK,7,20:52,20:52,20:52,16.1,8
STARLINK-30246,STARLINK,8,20:54,20:54,20:54,9.56,8
STARLINK-30247,STARLINK,1,20:20,20:20,20:20,17.76,5
STARLINK-30247,STARLINK,2,20:22,20:22,20:22,54.73,5
STARLINK-30247,STARLINK,3,20:24,20:24,20:24,39.25,5
STARLINK-30247,STARLINK,4,20:26,20:26,20:26,13.32,5
STARLINK-30247,STARLINK,5,22:00,22:00,22:00,6.21,5
STARLINK-30248,STARLINK,1,19:08,19:08,19:08,5.82,9
STARLINK-30248,STARLINK,2,19:10,19:10,19:10,17.56,9
STARLINK-30248,STARLINK,3,19:12,19:12,19:12,36.29,9
STARLINK-30248,STARLINK,4,19:14,19:14,19:14,28.2,9
STARLINK-30248,STARLINK,5,19:16,19:16,19:16,11.87,9
STARLINK-30248,STARLINK,6,20:50,20:50,20:50,10.56,9
STARLINK-30248,STARLINK,7,20:52,20:52,20:52,15.92,9
STARLINK-30248,STARLINK,8,20:54,20:54,20:54,13.17,9
STARLINK-30248,STARLINK,9,20:56,20:56,20:56,6.04,9
STARLINK-30249,STARLINK,1,19:24,19:24,19:24,13.77,9
STARLINK-30249,STARLINK,2,19:26,19:26,19:26,36.83,9
STARLINK-30249,STARLINK,3,19:28,19:28,19:28,47.32,9
STARLINK-30249,STARLINK,4,19:30,19:30,19:30,18.0,9
STARLINK-30249,STARLINK,5,19:32,19:32,19:32,5.43,9
STARLINK-30249,STARLINK,6,21:04,21:04,21:04,6.13,9
STARLINK-30249,STARLINK,7,21:06,21:06,21:06,10.82,9
STARLINK-30249,STARLINK,8,21:08,21:08,21:08,10.37,9
STARLINK-30249,STARLINK,9,21:10,21:10,21:10,5.3,9
STARLINK-30252,STARLINK,1,18:16,18:16,18:16,6.87,9
STARLINK-30252,STARLINK,2,18:18,18:18,18:18,20.15,9
STARLINK-30252,STARLINK,3,18:20,18:20,18:20,39.46,9
STARLINK-30252,STARLINK,4,18:22,18:22,18:22,22.93,9
STARLINK-30252,STARLINK,5,18:24,18:24,18:24,8.35,9
STARLINK-30252,STARLINK,6,19:56,19:56,19:56,6.44,9
STARLINK-30252,STARLINK,7,19:58,19:58,19:58,12.73,9
STARLINK-30252,STARLINK,8,20:00,20:00,20:00,13.21,9
STARLINK-30252,STARLINK,9,20:02,20:02,20:02,7.24,9
STARLINK-30254,STARLINK,1,20:20,20:20,20:20,12.44,6
STARLINK-30254,STARLINK,2,20:22,20:22,20:22,21.73,6
STARLINK-30254,STARLINK,3,20:24,20:24,20:24,17.7,6
STARLINK-30254,STARLINK,4,20:26,20:26,20:26,7.65,6
STARLINK-30254,STARLINK,5,21:58,21:58,21:58,8.68,6
STARLINK-30254,STARLINK,6,22:00,22:00,22:00,18.98,6
STARLINK-30255,STARLINK,1,18:52,18:52,18:52,7.73,10
STARLINK-30255,STARLINK,2,18:54,18:54,18:54,18.37,10
STARLINK-30255,STARLINK,3,18:56,18:56,18:56,25.77,10
STARLINK-30255,STARLINK,4,18:58,18:58,18:58,16.76,10
STARLINK-30255,STARLINK,5,19:00,19:00,19:00,6.52,10
STARLINK-30255,STARLINK,6,20:32,20:32,20:32,8.04,10
STARLINK-30255,STARLINK,7,20:34,20:34,20:34,17.83,10
STARLINK-30255,STARLINK,8,20:36,20:36,20:36,22.75,10
STARLINK-30255,STARLINK,9,20:38,20:38,20:38,14.44,10
STARLINK-30255,STARLINK,10,20:40,20:40,20:40,5.28,10
STARLINK-30258,STARLINK,1,18:12,18:12,18:12,8.11,9
STARLINK-30258,STARLINK,2,18:14,18:14,18:14,7.63,9
STARLINK-30258,STARLINK,3,19:48,19:48,19:48,6.32,9
STARLINK-30258,STARLINK,4,19:50,19:50,19:50,19.58,9
STARLINK-30258,STARLINK,5,19:52,19:52,19:52,54.26,9
STARLINK-30258,STARLINK,6,19:54,19:54,19:54,42.65,9
STARLINK-30258,STARLINK,7,19:56,19:56,19:56,15.73,9
STARLINK-30258,STARLINK,8,21:32,21:32,21:32,5.83,9
STARLINK-30258,STARLINK,9,21:34,21:34,21:34,6.28,9
STARLINK-30263,STARLINK,1,20:10,20:10,20:10,15.7,7
STARLINK-30263,STARLINK,2,20:12,20:12,20:12,43.41,7
STARLINK-30263,STARLINK,3,20:14,20:14,20:14,38.79,7
STARLINK-30263,STARLINK,4,20:16,20:16,20:16,13.96,7
STARLINK-30263,STARLINK,5,21:50,21:50,21:50,7.86,7
STARLINK-30263,STARLINK,6,21:52,21:52,21:52,10.55,7
STARLINK-30263,STARLINK,7,21:54,21:54,21:54,7.54,7
STARLINK-30265,STARLINK,1,20:00,20:00,20:00,7.93,9
STARLINK-30265,STARLINK,2,20:02,20:02,20:02,22.66,9
STARLINK-30265,STARLINK,3,20:04,20:04,20:04,44.18,9
STARLINK-30265,STARLINK,4,20:06,20:06,20:06,22.44,9
STARLINK-30265,STARLINK,5,20:08,20:08,20:08,7.81,9
STARLINK-30265,STARLINK,6,21:40,21:40,21:40,6.34,9
STARLINK-30265,STARLINK,7,21:42,21:42,21:42,11.99,9
STARLINK-30265,STARLINK,8,21:44,21:44,21:44,11.91,9
STARLINK-30265,STARLINK,9,21:46,21:46,21:46,6.22,9
STARLINK-30272,STARLINK,1,19:48,19:48,19:48,5.72,5
STARLINK-30272,STARLINK,2,19:50,19:50,19:50,19.79,5
STARLINK-30272,STARLINK,3,19:52,19:52,19:52,66.57,5
STARLINK-30272,STARLINK,4,19:54,19:54,19:54,33.15,5
STARLINK-30272,STARLINK,5,19:56,19:56,19:56,10.95,5
STARLINK-30276,STARLINK,1,18:52,18:52,18:52,5.52,6
STARLINK-30276,STARLINK,2,20:26,20:26,20:26,6.88,6
STARLINK-30276,STARLINK,3,20:28,20:28,20:28,21.93,6
STARLINK-30276,STARLINK,4,20:30,20:30,20:30,72.76,6
STARLINK-30276,STARLINK,5,20:32,20:32,20:32,31.49,6
STARLINK-30276,STARLINK,6,20:34,20:34,20:34,10.65,6
STARLINK-30277,STARLINK,1,19:52,19:52,19:52,6.55,7
STARLINK-30277,STARLINK,2,19:54,19:54,19:54,5.2,7
STARLINK-30277,STARLINK,3,21:28,21:28,21:28,11.88,7
STARLINK-30277,STARLINK,4,21:30,21:30,21:30,35.19,7
STARLINK-30277,STARLINK,5,21:32,21:32,21:32,63.76,7
STARLINK-30277,STARLINK,6,21:34,21:34,21:34,19.66,7
STARLINK-30277,STARLINK,7,21:36,21:36,21:36,5.82,7
STARLINK-30279,STARLINK,1,19:06,19:06,19:06,10.03,8
STARLINK-30279,STARLINK,2,19:08,19:08,19:08,22.07,8
STARLINK-30279,STARLINK,3,19:10,19:10,19:10,24.63,8
STARLINK-30279,STARLINK,4,19:12,19:12,19:12,12.52,8
STARLINK-30279,STARLINK,5,20:46,20:46,20:46,13.09,8
STARLINK-30279,STARLINK,6,20:48,20:48,20:48,19.19,8
STARLINK-30279,STARLINK,7,20:50,20:50,20:50,13.7,8
STARLINK-30279,STARLINK,8,20:52,20:52,20:52,5.13,8
STARLINK-30280,STARLINK,1,18:54,18:54,18:54,6.18,5
STARLINK-30280,STARLINK,2,20:30,20:30,20:30,14.04,5
STARLINK-30280,STARLINK,3,20:32,20:32,20:32,41.8,5
STARLINK-30280,STARLINK,4,20:34,20:34,20:34,51.98,5
STARLINK-30280,STARLINK,5,20:36,20:36,20:36,16.92,5
STARLINK-30281,STARLINK,1,21:58,21:58,21:58,11.11,2
STARLINK-30281,STARLINK,2,22:00,22:00,22:00,31.98,2
STARLINK-30282,STARLINK,1,19:00,19:00,19:00,11.8,8
STARLINK-30282,STARLINK,2,19:02,19:02,19:02,21.71,8
STARLINK-30282,STARLINK,3,19:04,19:04,19:04,19.05,8
STARLINK-30282,STARLINK,4,19:06,19:06,19:06,8.74,8
STARLINK-30282,STARLINK,5,20:38,20:38,20:38,7.5,8
STARLINK-30282,STARLINK,6,20:40,20:40,20:40,17.54,8
STARLINK-30282,STARLINK,7,20:42,20:42,20:42,21.96,8
STARLINK-30282,STARLINK,8,20:44,20:44,20:44,12.8,8
STARLINK-30284,STARLINK,1,18:52,18:52,18:52,7.82,3
STARLINK-30284,STARLINK,2,18:54,18:54,18:54,9.54,3
STARLINK-30284,STARLINK,3,18:56,18:56,18:56,6.38,3
STARLINK-30285,STARLINK,1,19:54,19:54,19:54,13.11,4
STARLINK-30285,STARLINK,2,19:56,19:56,19:56,39.84,4
STARLINK-30285,STARLINK,3,19:58,19:58,19:58,52.2,4
STARLINK-30285,STARLINK,4,20:00,20:00,20:00,16.57,4
STARLINK-30286,STARLINK,1,18:50,18:50,18:50,5.26,6
STARLINK-30286,STARLINK,2,20:26,20:26,20:26,10.52,6
STARLINK-30286,STARLINK,3,20:28,20:28,20:28,30.89,6
STARLINK-30286,STARLINK,4,20:30,20:30,20:30,75.76,6
STARLINK-30286,STARLINK,5,20:32,20:32,20:32,22.86,6
STARLINK-30286,STARLINK,6,20:34,20:34,20:34,7.34,6
STARLINK-30287,STARLINK,1,21:00,21:00,21:00,9.19,3
STARLINK-30287,STARLINK,2,21:02,21:02,21:02,14.47,3
STARLINK-30287,STARLINK,3,21:04,21:04,21:04,11.88,3
STARLINK-30289,STARLINK,1,18:04,18:04,18:04,6.31,9
STARLINK-30289,STARLINK,2,19:40,19:40,19:40,10.23,9
STARLINK-30289,STARLINK,3,19:42,19:42,19:42,28.57,9
STARLINK-30289,STARLINK,4,19:44,19:44,19:44,88.56,9
STARLINK-30289,STARLINK,5,19:46,19:46,19:46,28.95,9
STARLINK-30289,STARLINK,6,19:48,19:48,19:48,10.39,9
STARLINK-30289,STARLINK,7,21:22,21:22,21:22,5.45,9
STARLINK-30289,STARLINK,8,21:24,21:24,21:24,7.99,9
STARLINK-30289,STARLINK,9,21:26,21:26,21:26,6.41,9
STARLINK-30290,STARLINK,1,19:24,19:24,19:24,11.15,6
STARLINK-30290,STARLINK,2,19:26,19:26,19:26,28.09,6
STARLINK-30290,STARLINK,3,19:28,19:28,19:28,33.25,6
STARLINK-30290,STARLINK,4,19:30,19:30,19:30,14.39,6
STARLINK-30290,STARLINK,5,21:04,21:04,21:04,7.73,6
STARLINK-30290,STARLINK,6,21:06,21:06,21:06,7.39,6
STARLINK-30291,STARLINK,1,19:44,19:44,19:44,9.56,5
STARLINK-30291,STARLINK,2,19:46,19:46,19:46,29.03,5
STARLINK-30291,STARLINK,3,19:48,19:48,19:48,70.89,5
