# # 3I/ATLAS Optical Spectroscopy - Complete Pipeline Data with Uncertainties (2" FWHM Aperture)
# # Generated: 2025-08-08 19:12:25
# # Author: Rohan Rahatgaonkar, Thomas Puzia
# # Observation Date: 2025-07-03
# # Instrument: Goodman Spectrograph
# # Telescope: SOAR 4.1m
# #
# # DATA PROCESSING PIPELINE:
# # 1. Pre-flux calibration: Extracted spectra, wavelength calibrated
# # 2. Flux calibration: Sensitivity function from CD-32 9927 (Hamuy et al.)
# # 3. Solar analog method: HIP 90136 G2V star for solar normalization  
# # 4. SOLSPEC method: Meftah et al. 2018 solar reference spectrum
# # 5. Normalization: All spectra normalized to 1.0 at 6000Å
# # 6. Smoothing: Gaussian smoothing with 5Å FWHM
# # 7. Uncertainty propagation: CCD noise propagated through entire pipeline
# #
# # COLUMNS:
# # 0  Wavelength (Å)
# # 1  Pre-calibration reflectance (solar analog method)
# # 2  Flux-calibrated comet spectrum (erg s⁻¹ cm⁻² Å⁻¹, solar analog)
# # 3  Flux-calibrated solar analog spectrum (erg s⁻¹ cm⁻² Å⁻¹)
# # 4  Reflectance spectrum (solar analog method)
# # 5  Flux-calibrated comet spectrum (erg s⁻¹ cm⁻² Å⁻¹, SOLSPEC)
# # 6  SOLSPEC interpolated flux (erg s⁻¹ cm⁻² Å⁻¹)
# # 7  Reflectance spectrum (SOLSPEC method)
# # 8  Normalized reflectance (solar analog, norm @ 6000Å)
# # 9  Normalized reflectance (SOLSPEC, norm @ 6000Å)
# # 10 Smoothed normalized reflectance (solar analog, 5Å FWHM)
# # 11 Smoothed normalized reflectance (SOLSPEC, 5Å FWHM)
# # 12 Uncertainty - normalized reflectance (solar analog)
# # 13 Uncertainty - normalized reflectance (SOLSPEC)
# # 14 Uncertainty - smoothed reflectance (solar analog, 5Å FWHM)
# # 15 Uncertainty - smoothed reflectance (SOLSPEC, 5Å FWHM)
# #
# # Wavelength_Å  Pre_Refl_SA  Flux_Comet_SA  Flux_Solar_SA  Refl_SA  Flux_Comet_SOLSPEC  SOLSPEC_Flux  Refl_SOLSPEC  Norm_Refl_SA  Norm_Refl_SOLSPEC  Smooth_Refl_SA  Smooth_Refl_SOLSPEC  Unc_Norm_SA  Unc_Norm_SOLSPEC  Unc_Smooth_SA  Unc_Smooth_SOLSPEC
4415.04  3.817521e-03  5.351359e-16  1.401789e-13  3.817521e-03  5.351359e-16  1.882850e+02  2.842158e-18  5.677402e-01  7.083811e-01  5.677402e-01  7.083811e-01  6.908776e-02  8.577280e-02  6.908776e-02  8.577280e-02
4417.03  3.863144e-03  5.568910e-16  1.441548e-13  3.863144e-03  5.568910e-16  1.822743e+02  3.055237e-18  5.745253e-01  7.614889e-01  5.745253e-01  7.614889e-01  6.801969e-02  8.968628e-02  6.801969e-02  8.968628e-02
4419.03  3.315469e-03  4.751441e-16  1.433113e-13  3.315469e-03  4.751441e-16  2.035072e+02  2.334778e-18  4.930752e-01  5.819213e-01  4.930752e-01  5.819213e-01  6.530158e-02  7.675220e-02  6.530158e-02  7.675220e-02
4421.03  3.051794e-03  4.333106e-16  1.419855e-13  3.051794e-03  4.333106e-16  2.169723e+02  1.997078e-18  4.538615e-01  4.977528e-01  4.538615e-01  4.977528e-01  6.420399e-02  7.016148e-02  6.420399e-02  7.016148e-02
4423.02  3.047585e-03  4.327059e-16  1.419832e-13  3.047585e-03  4.327059e-16  2.086941e+02  2.073398e-18  4.532356e-01  5.167748e-01  4.532356e-01  5.167748e-01  6.411727e-02  7.284346e-02  6.411727e-02  7.284346e-02
4425.02  2.859732e-03  4.064730e-16  1.421368e-13  2.859732e-03  4.064730e-16  2.002389e+02  2.029940e-18  4.252982e-01  5.059434e-01  4.252982e-01  5.059434e-01  6.297236e-02  7.466362e-02  6.297236e-02  7.466362e-02
4427.02  3.937129e-03  5.544434e-16  1.408243e-13  3.937129e-03  5.544434e-16  2.013568e+02  2.753537e-18  5.855282e-01  6.862930e-01  5.855282e-01  6.862930e-01  6.942355e-02  8.093849e-02  6.942355e-02  8.093849e-02
4429.02  3.931800e-03  5.465618e-16  1.390106e-13  3.931800e-03  5.465618e-16  1.954308e+02  2.796702e-18  5.847357e-01  6.970515e-01  5.847357e-01  6.970515e-01  7.006353e-02  8.308333e-02  7.006353e-02  8.308333e-02
4431.01  3.930693e-03  5.465799e-16  1.390543e-13  3.930693e-03  5.465799e-16  1.963862e+02  2.783189e-18  5.845710e-01  6.936835e-01  5.845710e-01  6.936835e-01  7.003486e-02  8.267711e-02  7.003486e-02  8.267711e-02
4433.01  3.786282e-03  5.291097e-16  1.397439e-13  3.786282e-03  5.291097e-16  1.938832e+02  2.729013e-18  5.630944e-01  6.801807e-01  5.630944e-01  6.801807e-01  6.898422e-02  8.292699e-02  6.898422e-02  8.292699e-02
4435.01  3.604415e-03  5.124226e-16  1.421652e-13  3.604415e-03  5.124226e-16  1.954738e+02  2.621439e-18  5.360472e-01  6.533690e-01  5.360472e-01  6.533690e-01  6.714385e-02  8.147112e-02  6.714385e-02  8.147112e-02
4437.00  4.126492e-03  5.949788e-16  1.441851e-13  4.126492e-03  5.949788e-16  1.941791e+02  3.064073e-18  6.136902e-01  7.636911e-01  6.136902e-01  7.636911e-01  6.924212e-02  8.569035e-02  6.924212e-02  8.569035e-02
4439.00  4.325856e-03  6.214707e-16  1.436642e-13  4.325856e-03  6.214707e-16  2.070109e+02  3.002116e-18  6.433396e-01  7.482490e-01  6.433396e-01  7.482490e-01  7.044465e-02  8.144470e-02  7.044465e-02  8.144470e-02
4441.00  4.567445e-03  6.530955e-16  1.429893e-13  4.567445e-03  6.530955e-16  2.119027e+02  3.082054e-18  6.792686e-01  7.681729e-01  6.792686e-01  7.681729e-01  7.190280e-02  8.079000e-02  7.190280e-02  8.079000e-02
4443.00  4.362301e-03  6.272099e-16  1.437796e-13  4.362301e-03  6.272099e-16  1.950581e+02  3.215503e-18  6.487596e-01  8.014338e-01  6.487596e-01  8.014338e-01  7.056171e-02  8.663502e-02  7.056171e-02  8.663502e-02
4444.99  3.997677e-03  5.789431e-16  1.448199e-13  3.997677e-03  5.789431e-16  2.020835e+02  2.864871e-18  5.945329e-01  7.140421e-01  5.945329e-01  7.140421e-01  6.826968e-02  8.154619e-02  6.826968e-02  8.154619e-02
4446.99  3.685188e-03  5.314272e-16  1.442062e-13  3.685188e-03  5.314272e-16  2.078538e+02  2.556735e-18  5.480597e-01  6.372421e-01  5.480597e-01  6.372421e-01  6.673838e-02  7.722405e-02  6.673838e-02  7.722405e-02
4448.99  3.638480e-03  5.161144e-16  1.418489e-13  3.638480e-03  5.161144e-16  2.129468e+02  2.423677e-18  5.411132e-01  6.040786e-01  5.411132e-01  6.040786e-01  6.718568e-02  7.465569e-02  6.718568e-02  7.465569e-02
4450.98  3.808701e-03  5.213055e-16  1.368723e-13  3.808701e-03  5.213055e-16  2.058952e+02  2.531897e-18  5.664285e-01  6.310515e-01  5.664285e-01  6.310515e-01  6.973708e-02  7.732539e-02  6.973708e-02  7.732539e-02
4452.98  3.697387e-03  4.916005e-16  1.329589e-13  3.697387e-03  4.916005e-16  2.026111e+02  2.426326e-18  5.498738e-01  6.047388e-01  5.498738e-01  6.047388e-01  7.046427e-02  7.715498e-02  7.046427e-02  7.715498e-02
4454.98  3.461884e-03  4.586493e-16  1.324854e-13  3.461884e-03  4.586493e-16  1.885482e+02  2.432531e-18  5.148501e-01  6.062854e-01  5.148501e-01  6.062854e-01  6.923158e-02  8.120207e-02  6.923158e-02  8.120207e-02
4456.98  3.553900e-03  4.698519e-16  1.322074e-13  3.553900e-03  4.698519e-16  1.815558e+02  2.587920e-18  5.285345e-01  6.450146e-01  5.285345e-01  6.450146e-01  6.974132e-02  8.475861e-02  6.974132e-02  8.475861e-02
4458.97  3.634774e-03  4.856675e-16  1.336170e-13  3.634774e-03  4.856675e-16  1.820530e+02  2.667725e-18  5.405621e-01  6.649053e-01  5.405621e-01  6.649053e-01  6.956827e-02  8.519853e-02  6.956827e-02  8.519853e-02
4460.97  3.472493e-03  4.777448e-16  1.375798e-13  3.472493e-03  4.777448e-16  1.774203e+02  2.692729e-18  5.164278e-01  6.711373e-01  5.164278e-01  6.711373e-01  6.715619e-02  8.690243e-02  6.715619e-02  8.690243e-02
4462.97  3.364597e-03  4.710242e-16  1.399942e-13  3.364597e-03  4.710242e-16  1.900070e+02  2.478983e-18  5.003815e-01  6.178632e-01  5.003815e-01  6.178632e-01  6.563216e-02  8.069526e-02  6.563216e-02  8.069526e-02
4464.96  3.213852e-03  4.489175e-16  1.396821e-13  3.213852e-03  4.489175e-16  1.940130e+02  2.313853e-18  4.779628e-01  5.767059e-01  4.779628e-01  5.767059e-01  6.477105e-02  7.783199e-02  6.477105e-02  7.783199e-02
4466.96  3.823628e-03  5.348574e-16  1.398822e-13  3.823628e-03  5.348574e-16  2.070324e+02  2.583448e-18  5.686484e-01  6.438999e-01  5.686484e-01  6.438999e-01  6.792495e-02  7.650868e-02  6.792495e-02  7.650868e-02
4468.96  4.357459e-03  6.204304e-16  1.423835e-13  4.357459e-03  6.204304e-16  1.982895e+02  3.128912e-18  6.480395e-01  7.798518e-01  6.480395e-01  7.798518e-01  6.980092e-02  8.346787e-02  6.980092e-02  8.346787e-02
4470.95  3.994658e-03  5.824197e-16  1.457996e-13  3.994658e-03  5.824197e-16  2.035969e+02  2.860651e-18  5.940840e-01  7.129903e-01  5.940840e-01  7.129903e-01  6.674381e-02  7.965021e-02  6.674381e-02  7.965021e-02
4472.95  3.904066e-03  5.738214e-16  1.469805e-13  3.904066e-03  5.738214e-16  2.061085e+02  2.784075e-18  5.806111e-01  6.939044e-01  5.806111e-01  6.939044e-01  6.587601e-02  7.829991e-02  6.587601e-02  7.829991e-02
4474.95  3.445997e-03  5.055809e-16  1.467154e-13  3.445997e-03  5.055809e-16  2.132627e+02  2.370695e-18  5.124872e-01  5.908734e-01  5.124872e-01  5.908734e-01  6.350974e-02  7.288759e-02  6.350974e-02  7.288759e-02
4476.95  3.890217e-03  5.577801e-16  1.433802e-13  3.890217e-03  5.577801e-16  2.172134e+02  2.567889e-18  5.785516e-01  6.400222e-01  5.785516e-01  6.400222e-01  6.694213e-02  7.365913e-02  6.694213e-02  7.365913e-02
4478.94  4.286239e-03  5.986912e-16  1.396775e-13  4.286239e-03  5.986912e-16  2.091314e+02  2.862752e-18  6.374477e-01  7.135138e-01  6.374477e-01  7.135138e-01  7.022702e-02  7.813953e-02  7.022702e-02  7.813953e-02
4480.94  4.017717e-03  5.734734e-16  1.427361e-13  4.017717e-03  5.734734e-16  2.035872e+02  2.816845e-18  5.975133e-01  7.020719e-01  5.975133e-01  7.020719e-01  6.774478e-02  7.915370e-02  6.774478e-02  7.915370e-02
4482.94  3.731437e-03  5.462751e-16  1.463980e-13  3.731437e-03  5.462751e-16  1.921852e+02  2.842441e-18  5.549378e-01  7.084517e-01  5.549378e-01  7.084517e-01  6.502007e-02  8.257031e-02  6.502007e-02  8.257031e-02
4484.93  3.726336e-03  5.428319e-16  1.456744e-13  3.726336e-03  5.428319e-16  2.023522e+02  2.682610e-18  5.541792e-01  6.686151e-01  5.541792e-01  6.686151e-01  6.519638e-02  7.824636e-02  6.519638e-02  7.824636e-02
4486.93  3.826034e-03  5.542886e-16  1.448729e-13  3.826034e-03  5.542886e-16  2.163788e+02  2.561658e-18  5.690062e-01  6.384692e-01  5.690062e-01  6.384692e-01  6.596332e-02  7.361610e-02  6.596332e-02  7.361610e-02
4488.93  4.097966e-03  5.910390e-16  1.442274e-13  4.097966e-03  5.910390e-16  2.067671e+02  2.858478e-18  6.094479e-01  7.124486e-01  6.094479e-01  7.124486e-01  6.757497e-02  7.852916e-02  6.757497e-02  7.852916e-02
4490.93  4.190927e-03  6.037668e-16  1.440652e-13  4.190927e-03  6.037668e-16  2.034846e+02  2.967137e-18  6.232730e-01  7.395310e-01  6.232730e-01  7.395310e-01  6.803526e-02  8.023221e-02  6.803526e-02  8.023221e-02
4492.92  3.698810e-03  5.365234e-16  1.450530e-13  3.698810e-03  5.365234e-16  2.059913e+02  2.604592e-18  5.500855e-01  6.491699e-01  5.500855e-01  6.491699e-01  6.504105e-02  7.635556e-02  6.504105e-02  7.635556e-02
4494.92  3.347594e-03  4.905819e-16  1.465476e-13  3.347594e-03  4.905819e-16  2.075814e+02  2.363323e-18  4.978528e-01  5.890359e-01  4.978528e-01  5.890359e-01  6.259985e-02  7.372363e-02  6.259985e-02  7.372363e-02
4496.92  3.432298e-03  5.089894e-16  1.482941e-13  3.432298e-03  5.089894e-16  2.025551e+02  2.512844e-18  5.104499e-01  6.263026e-01  5.104499e-01  6.263026e-01  6.248204e-02  7.629208e-02  6.248204e-02  7.629208e-02
4498.91  4.223070e-03  6.334865e-16  1.500061e-13  4.223070e-03  6.334865e-16  2.080973e+02  3.044185e-18  6.280533e-01  7.587343e-01  6.280533e-01  7.587343e-01  6.612034e-02  7.936027e-02  6.612034e-02  7.936027e-02
4500.91  4.518699e-03  6.922713e-16  1.532014e-13  4.518699e-03  6.922713e-16  2.095892e+02  3.302991e-18  6.720191e-01  8.232393e-01  6.720191e-01  8.232393e-01  6.669452e-02  8.111481e-02  6.669452e-02  8.111481e-02
4502.91  4.470246e-03  6.946877e-16  1.554026e-13  4.470246e-03  6.946877e-16  2.151533e+02  3.228803e-18  6.648132e-01  8.047486e-01  6.648132e-01  8.047486e-01  6.584815e-02  7.913867e-02  6.584815e-02  7.913867e-02
4504.91  4.190722e-03  6.485563e-16  1.547601e-13  4.190722e-03  6.485563e-16  2.158990e+02  3.003980e-18  6.232424e-01  7.487136e-01  6.232424e-01  7.487136e-01  6.465650e-02  7.716952e-02  6.465650e-02  7.716952e-02
4506.90  4.051778e-03  6.239718e-16  1.539995e-13  4.051778e-03  6.239718e-16  2.249962e+02  2.773254e-18  6.025788e-01  6.912075e-01  6.025788e-01  6.912075e-01  6.419933e-02  7.319160e-02  6.419933e-02  7.319160e-02
4508.90  3.899552e-03  6.007840e-16  1.540649e-13  3.899552e-03  6.007840e-16  2.232682e+02  2.690862e-18  5.799398e-01  6.706720e-01  5.799398e-01  6.706720e-01  6.345679e-02  7.296066e-02  6.345679e-02  7.296066e-02
4510.90  3.931216e-03  5.999117e-16  1.526020e-13  3.931216e-03  5.999117e-16  2.206810e+02  2.718456e-18  5.846489e-01  6.775495e-01  5.846489e-01  6.775495e-01  6.407163e-02  7.382641e-02  6.407163e-02  7.382641e-02
4512.89  3.976203e-03  6.002208e-16  1.509533e-13  3.976203e-03  6.002208e-16  2.196040e+02  2.733196e-18  5.913392e-01  6.812234e-01  5.913392e-01  6.812234e-01  6.479523e-02  7.422164e-02  6.479523e-02  7.422164e-02
4514.89  3.987775e-03  6.030294e-16  1.512195e-13  3.987775e-03  6.030294e-16  2.169869e+02  2.779105e-18  5.930602e-01  6.926655e-01  5.930602e-01  6.926655e-01  6.472556e-02  7.517252e-02  6.472556e-02  7.517252e-02
4516.89  3.791226e-03  5.738637e-16  1.513662e-13  3.791226e-03  5.738637e-16  2.128217e+02  2.696453e-18  5.638296e-01  6.720655e-01  5.638296e-01  6.720655e-01  6.358095e-02  7.538669e-02  6.358095e-02  7.538669e-02
4518.89  3.776782e-03  5.672102e-16  1.501835e-13  3.776782e-03  5.672102e-16  2.096846e+02  2.705063e-18  5.616815e-01  6.742115e-01  5.616815e-01  6.742115e-01  6.376836e-02  7.613721e-02  6.376836e-02  7.613721e-02
4520.88  3.900671e-03  5.704854e-16  1.462531e-13  3.900671e-03  5.704854e-16  2.093540e+02  2.724980e-18  5.801062e-01  6.791755e-01  5.801062e-01  6.791755e-01  6.549886e-02  7.626323e-02  6.549886e-02  7.626323e-02
4522.88  4.040738e-03  5.707771e-16  1.412557e-13  4.040738e-03  5.707771e-16  2.143777e+02  2.662484e-18  6.009369e-01  6.635990e-01  6.009369e-01  6.635990e-01  6.773490e-02  7.437544e-02  6.773490e-02  7.437544e-02
4524.88  4.300669e-03  5.925131e-16  1.377723e-13  4.300669e-03  5.925131e-16  2.100184e+02  2.821243e-18  6.395937e-01  7.031682e-01  6.395937e-01  7.031682e-01  7.019394e-02  7.670030e-02  7.019394e-02  7.670030e-02
4526.87  4.113923e-03  5.604068e-16  1.362220e-13  4.113923e-03  5.604068e-16  1.987644e+02  2.819452e-18  6.118209e-01  7.027219e-01  6.118209e-01  7.027219e-01  6.969536e-02  7.958948e-02  6.969536e-02  7.958948e-02
4528.87  3.897098e-03  5.344115e-16  1.371306e-13  3.897098e-03  5.344115e-16  1.892076e+02  2.824471e-18  5.795749e-01  7.039726e-01  5.795749e-01  7.039726e-01  6.816349e-02  8.234483e-02  6.816349e-02  8.234483e-02
4530.87  3.847248e-03  5.330148e-16  1.385444e-13  3.847248e-03  5.330148e-16  1.854290e+02  2.874495e-18  5.721611e-01  7.164407e-01  5.721611e-01  7.164407e-01  6.734570e-02  8.387386e-02  6.734570e-02  8.387386e-02
4532.87  3.938700e-03  5.530115e-16  1.404046e-13  3.938700e-03  5.530115e-16  1.913413e+02  2.890184e-18  5.857619e-01  7.203510e-01  5.857619e-01  7.203510e-01  6.714013e-02  8.210140e-02  6.714013e-02  8.210140e-02
4534.86  3.822820e-03  5.522192e-16  1.444534e-13  3.822820e-03  5.522192e-16  1.821157e+02  3.032244e-18  5.685282e-01  7.557581e-01  5.685282e-01  7.557581e-01  6.514544e-02  8.611549e-02  6.514544e-02  8.611549e-02
4536.86  3.801914e-03  5.585519e-16  1.469134e-13  3.801914e-03  5.585519e-16  1.964796e+02  2.842799e-18  5.654191e-01  7.085408e-01  5.654191e-01  7.085408e-01  6.420087e-02  7.999927e-02  6.420087e-02  7.999927e-02
4538.86  4.163710e-03  6.087155e-16  1.461955e-13  4.163710e-03  6.087155e-16  2.081357e+02  2.924609e-18  6.192253e-01  7.289312e-01  6.192253e-01  7.289312e-01  6.622231e-02  7.747127e-02  6.622231e-02  7.747127e-02
4540.85  4.416166e-03  6.414399e-16  1.452481e-13  4.416166e-03  6.414399e-16  2.151948e+02  2.980741e-18  6.567704e-01  7.429216e-01  6.567704e-01  7.429216e-01  6.770428e-02  7.609025e-02  6.770428e-02  7.609025e-02
4542.85  4.424737e-03  6.372303e-16  1.440154e-13  4.424737e-03  6.372303e-16  2.115196e+02  3.012631e-18  6.580451e-01  7.508697e-01  6.580451e-01  7.508697e-01  6.803059e-02  7.713807e-02  6.803059e-02  7.713807e-02
4544.85  4.954353e-03  7.010552e-16  1.415029e-13  4.954353e-03  7.010552e-16  2.036501e+02  3.442449e-18  7.368094e-01  8.579980e-01  7.368094e-01  8.579980e-01  7.138395e-02  8.252875e-02  7.138395e-02  8.252875e-02
4546.84  4.121127e-03  5.757191e-16  1.396994e-13  4.121127e-03  5.757191e-16  2.038587e+02  2.824109e-18  6.128923e-01  7.038824e-01  6.128923e-01  7.038824e-01  6.764508e-02  7.725220e-02  6.764508e-02  7.725220e-02
4548.84  4.266801e-03  5.982140e-16  1.402020e-13  4.266801e-03  5.982140e-16  1.929860e+02  3.099779e-18  6.345569e-01  7.725906e-01  6.345569e-01  7.725906e-01  6.812442e-02  8.243860e-02  6.812442e-02  8.243860e-02
4550.84  4.139895e-03  5.846236e-16  1.412170e-13  4.139895e-03  5.846236e-16  2.033108e+02  2.875516e-18  6.156835e-01  7.166952e-01  6.156835e-01  7.166952e-01  6.703280e-02  7.755844e-02  6.703280e-02  7.755844e-02
4552.84  4.256297e-03  6.030889e-16  1.416933e-13  4.256297e-03  6.030889e-16  2.050817e+02  2.940725e-18  6.329947e-01  7.329480e-01  6.329947e-01  7.329480e-01  6.737885e-02  7.751905e-02  6.737885e-02  7.751905e-02
4554.83  4.192103e-03  6.077262e-16  1.449693e-13  4.192103e-03  6.077262e-16  2.015065e+02  3.015914e-18  6.234478e-01  7.516880e-01  6.234478e-01  7.516880e-01  6.591897e-02  7.895973e-02  6.591897e-02  7.895973e-02
4556.83  4.360633e-03  6.442721e-16  1.477474e-13  4.360633e-03  6.442721e-16  1.998647e+02  3.223541e-18  6.485116e-01  8.034371e-01  6.485116e-01  8.034371e-01  6.582863e-02  8.097086e-02  6.582863e-02  8.097086e-02
4558.83  4.447200e-03  6.535030e-16  1.469471e-13  4.447200e-03  6.535030e-16  2.010793e+02  3.249976e-18  6.613858e-01  8.100259e-01  6.613858e-01  8.100259e-01  6.639524e-02  8.071518e-02  6.639524e-02  8.071518e-02
4560.82  4.374588e-03  6.347089e-16  1.450900e-13  4.374588e-03  6.347089e-16  2.160246e+02  2.938133e-18  6.505870e-01  7.323020e-01  6.505870e-01  7.323020e-01  6.646147e-02  7.427626e-02  6.646147e-02  7.427626e-02
4562.82  3.797365e-03  5.458747e-16  1.437509e-13  3.797365e-03  5.458747e-16  2.150239e+02  2.538669e-18  5.647425e-01  6.327393e-01  5.647425e-01  6.327393e-01  6.378160e-02  7.105031e-02  6.378160e-02  7.105031e-02
4564.82  4.319131e-03  6.283646e-16  1.454840e-13  4.319131e-03  6.283646e-16  2.112671e+02  2.974267e-18  6.423394e-01  7.413079e-01  6.423394e-01  7.413079e-01  6.588382e-02  7.551387e-02  6.588382e-02  7.551387e-02
4566.82  4.267709e-03  6.280352e-16  1.471598e-13  4.267709e-03  6.280352e-16  2.068844e+02  3.035682e-18  6.346919e-01  7.566150e-01  6.346919e-01  7.566150e-01  6.508894e-02  7.706760e-02  6.508894e-02  7.706760e-02
4568.81  4.334648e-03  6.375492e-16  1.470821e-13  4.334648e-03  6.375492e-16  2.112669e+02  3.017742e-18  6.446471e-01  7.521438e-01  6.446471e-01  7.521438e-01  6.541537e-02  7.580405e-02  6.541537e-02  7.580405e-02
4570.81  3.721712e-03  5.494290e-16  1.476280e-13  3.721712e-03  5.494290e-16  2.118516e+02  2.593462e-18  5.534914e-01  6.463958e-01  5.534914e-01  6.463958e-01  6.204433e-02  7.206415e-02  6.204433e-02  7.206415e-02
4572.81  3.634677e-03  5.382007e-16  1.480739e-13  3.634677e-03  5.382007e-16  2.124708e+02  2.533057e-18  5.405476e-01  6.313406e-01  5.405476e-01  6.313406e-01  6.140367e-02  7.134376e-02  6.140367e-02  7.134376e-02
4574.80  3.556814e-03  5.214482e-16  1.466054e-13  3.556814e-03  5.214482e-16  2.123789e+02  2.455273e-18  5.289680e-01  6.119535e-01  5.289680e-01  6.119535e-01  6.136582e-02  7.063776e-02  6.136582e-02  7.063776e-02
4576.80  3.859400e-03  5.569010e-16  1.442973e-13  3.859400e-03  5.569010e-16  2.220920e+02  2.507523e-18  5.739684e-01  6.249765e-01  5.739684e-01  6.249765e-01  6.357870e-02  6.884225e-02  6.357870e-02  6.884225e-02
4578.80  3.981769e-03  5.644861e-16  1.417677e-13  3.981769e-03  5.644861e-16  2.138728e+02  2.639354e-18  5.921671e-01  6.578340e-01  5.921671e-01  6.578340e-01  6.491932e-02  7.170006e-02  6.491932e-02  7.170006e-02
4580.80  4.204271e-03  5.895069e-16  1.402162e-13  4.204271e-03  5.895069e-16  2.008518e+02  2.935034e-18  6.252575e-01  7.315296e-01  6.252575e-01  7.315296e-01  6.647373e-02  7.728980e-02  6.647373e-02  7.728980e-02
4582.79  4.199433e-03  5.884033e-16  1.401149e-13  4.199433e-03  5.884033e-16  1.921078e+02  3.062882e-18  6.245380e-01  7.633943e-01  6.245380e-01  7.633943e-01  6.639448e-02  8.065441e-02  6.639448e-02  8.065441e-02
4584.79  4.086752e-03  5.791379e-16  1.417110e-13  4.086752e-03  5.791379e-16  1.962641e+02  2.950808e-18  6.077801e-01  7.354611e-01  6.077801e-01  7.354611e-01  6.522417e-02  7.844754e-02  6.522417e-02  7.844754e-02
4586.79  3.790909e-03  5.417368e-16  1.429042e-13  3.790909e-03  5.417368e-16  2.014403e+02  2.689317e-18  5.637824e-01  6.702868e-01  5.637824e-01  6.702868e-01  6.322624e-02  7.474988e-02  6.322624e-02  7.474988e-02
4588.78  3.690784e-03  5.259791e-16  1.425115e-13  3.690784e-03  5.259791e-16  2.096765e+02  2.508527e-18  5.488919e-01  6.252266e-01  5.488919e-01  6.252266e-01  6.272053e-02  7.105458e-02  6.272053e-02  7.105458e-02
4590.78  3.976484e-03  5.654816e-16  1.422064e-13  3.976484e-03  5.654816e-16  2.107625e+02  2.683028e-18  5.913811e-01  6.687193e-01  5.913811e-01  6.687193e-01  6.422623e-02  7.218662e-02  6.422623e-02  7.218662e-02
4592.78  3.999931e-03  5.667379e-16  1.416869e-13  3.999931e-03  5.667379e-16  2.106472e+02  2.690460e-18  5.948682e-01  6.705718e-01  5.948682e-01  6.705718e-01  6.447338e-02  7.223762e-02  6.447338e-02  7.223762e-02
4594.78  4.051626e-03  5.725025e-16  1.413019e-13  4.051626e-03  5.725025e-16  2.031220e+02  2.818516e-18  6.025561e-01  7.024885e-01  6.025561e-01  7.024885e-01  6.484700e-02  7.513764e-02  6.484700e-02  7.513764e-02
4596.77  4.134160e-03  5.840642e-16  1.412776e-13  4.134160e-03  5.840642e-16  2.082917e+02  2.804069e-18  6.148306e-01  6.988876e-01  6.148306e-01  6.988876e-01  6.526984e-02  7.372629e-02  6.526984e-02  7.372629e-02
4598.77  3.951783e-03  5.606526e-16  1.418733e-13  3.951783e-03  5.606526e-16  2.062389e+02  2.718462e-18  5.877076e-01  6.775511e-01  5.877076e-01  6.775511e-01  6.413910e-02  7.350338e-02  6.413910e-02  7.350338e-02
4600.77  3.702969e-03  5.322192e-16  1.437277e-13  3.702969e-03  5.322192e-16  2.045704e+02  2.601643e-18  5.507040e-01  6.484351e-01  5.507040e-01  6.484351e-01  6.226835e-02  7.290933e-02  6.226835e-02  7.290933e-02
4602.76  3.745805e-03  5.468784e-16  1.459976e-13  3.745805e-03  5.468784e-16  2.026898e+02  2.698105e-18  5.570746e-01  6.724773e-01  5.570746e-01  6.724773e-01  6.178904e-02  7.415496e-02  6.178904e-02  7.415496e-02
4604.76  4.624622e-03  6.810967e-16  1.472762e-13  4.624622e-03  6.810967e-16  2.013939e+02  3.381913e-18  6.877719e-01  8.429099e-01  6.877719e-01  8.429099e-01  6.579989e-02  8.001657e-02  6.579989e-02  8.001657e-02
4606.76  4.730275e-03  7.007295e-16  1.481371e-13  4.730275e-03  7.007295e-16  2.068576e+02  3.387498e-18  7.034846e-01  8.443018e-01  7.034846e-01  8.443018e-01  6.594694e-02  7.852121e-02  6.594694e-02  7.852121e-02
4608.76  4.355019e-03  6.460908e-16  1.483555e-13  4.355019e-03  6.460908e-16  2.169199e+02  2.978476e-18  6.476766e-01  7.423570e-01  6.476766e-01  7.423570e-01  6.388363e-02  7.270898e-02  6.388363e-02  7.270898e-02
4610.75  4.494392e-03  6.631491e-16  1.475503e-13  4.494392e-03  6.631491e-16  2.175992e+02  3.047571e-18  6.684041e-01  7.595784e-01  6.684041e-01  7.595784e-01  6.466418e-02  7.295128e-02  6.466418e-02  7.295128e-02
4612.75  4.529439e-03  6.654108e-16  1.469080e-13  4.529439e-03  6.654108e-16  2.139493e+02  3.110133e-18  6.736164e-01  7.751714e-01  6.736164e-01  7.751714e-01  6.493075e-02  7.416741e-02  6.493075e-02  7.416741e-02
4614.75  4.795087e-03  7.037103e-16  1.467565e-13  4.795087e-03  7.037103e-16  2.124488e+02  3.312377e-18  7.131235e-01  8.255786e-01  7.131235e-01  8.255786e-01  6.621777e-02  7.604261e-02  6.621777e-02  7.604261e-02
4616.74  4.458730e-03  6.605793e-16  1.481542e-13  4.458730e-03  6.605793e-16  2.132933e+02  3.097046e-18  6.631005e-01  7.719096e-01  6.631005e-01  7.719096e-01  6.409692e-02  7.406085e-02  6.409692e-02  7.406085e-02
